site,email,is_partner_domain,error
https://www.darasoft.by,1cinfo@darasoft.by,yes,
https://www.darasoft.by,1cinfo@tut.by,no,
https://1c.omega-soft.ru,inf2@omega-soft.ru,yes,
https://www.resalsoft.am,,,
https://www.rbsoft.ru,online@rbsoft.ru,yes,
https://www.rbsoft.ru,support@rbsoft.ru,yes,
https://moscowsoft.com,task@moscowsoft.com,yes,
https://aktivsoft.net,admin@aktivsoft.net,yes,
https://anheliks.ru,info@anheliks.ru,yes,
https://www.pegas-soft.ru,,,
https://cinfa.ru,info@cinfa.ru,yes,
https://siesco.az,,,
https://satorymsk.ru,,,
https://www.po.by,po@po.by,yes,
https://ds1c.ru,,,
https://spbpotok.ru,,,
https://abelov.com,info@abelov.com,yes,
https://it-stek.ru,sales@it-stek.ru,yes,
https://aspekt-soft-pushkino.ru,,,
https://i-solpro.ru,info@i-solpro.ru,yes,
https://www.dp-consulting.ru,info@dp-consulting.ru,yes,
https://www.pm52.ru,info@pm52.ru,yes,
https://maxis-it.ru,info@maxis-it.ru,yes,
https://spec-uchet.ru,,,
https://it-trend.pro,,,
https://epi33.ru,epi33@mail.ru,no,
https://saga.kz,1c.saga@gmail.com,no,
https://itexpert-1c.ru,info@it-1c.expert,no,
https://1soft.ge,info@1soft.ge,yes,
https://rasoft.by,office.riasoft@gmail.com,no,
https://www.profit-astana.kz,example@site.com,no,
https://www.profit-astana.kz,1c_profit@bk.ru,no,
https://step.ru,info@step.ru,yes,
https://step.ru,kazan@step.ru,yes,
https://step.ru,sales@steplogic.kz,no,
https://step.ru,marketing@m.step.ru,no,
https://korolev.1cbit.ru,,,
https://www.usbis.ru,info@usbis.ru,yes,
https://www.usbis.ru,sale@usbis.ru,yes,
https://www.usbis.ru,1c@usbis.ru,yes,
https://www.usbis.ru,web@usbis.ru,yes,
https://unionit-1c.ru,,,
https://pravresh.ru,,,
https://www.abspro.ru,info@abspro.ru,yes,
https://its1s.ru,,,
https://ender.pro,sale@ender.pro,yes,
https://1ctab.ru,,,
https://atsoft.by,info@atsoft.by,yes,
https://itr24.com,info@itr24.com,yes,
https://itr24.com,support@itr24.com,yes,
https://itr24.com,info@itr24.com.com,no,
https://www.k3-67.ru,,,
https://tt44.ru,tt44@tt44.ru,yes,
https://tt44.ru,buh@tt44.ru,yes,
https://expert27.ru,info@expert27.ru,yes,
https://pg60.ru,,,
https://soft-format.ru,,,
https://saifield.ru,info@saifield.ru,yes,
https://www.insysgel.ru,hline@insysgel.ru,yes,
https://cr1c.ru,info@cr1c.ru,yes,
https://www.jm-sys.com,info@jm-sys.com,yes,
https://www.nvic.ru,,,
https://www.alterra.kz,salimzhan@alterra.kz,yes,
https://help-buh.ru,,,
https://smartcombv.kz,,,
https://ftnet.ru,info@ftnet.ru,yes,
https://ftnet.ru,rmorgun@ftnet.ru,yes,
https://ftnet.ru,telematics-support@ftnet.ru,yes,
https://ftnet.ru,skrivac@ftnet.ru,yes,
https://ftnet.ru,abespalova@ftnet.ru,yes,
https://ftnet.ru,rlednev@ftnet.ru,yes,
https://ftnet.ru,jdudina@ftnet.ru,yes,
https://ftnet.ru,abanin@ftnet360.ru,no,
https://ftnet.ru,mdyakova@ftnet.ru,yes,
https://ftnet.ru,tgulyaeva@ftnet.ru,yes,
https://nurgush.ru,lirina@nurgush.ru,yes,
https://1cglavbuh.ru,glavbuh07@mail.ru,no,
https://www.tavrida-soft.ru,,,
https://www.santogroup.ru,sale@santogroup.ru,yes,
https://nvkom.ru,,,
https://infosib.su,site@infosib.su,yes,
https://www.sda-1c.ru,,,
https://soft73.by,it@soft73.by,yes,
https://iqas.ru,info@iqas.ru,yes,
https://1cc.ru,,,
https://kmv.r-av.ru,kmv@r-av.ru,yes,
https://kmv.r-av.ru,sa@r-av.ru,yes,
https://it-balance.kz,,,
https://itsale.ru,,,
https://insait-it.ru,info@insait-it.ru,yes,
https://www.taurusdv.ru,sales@bo-taurusdv.ru,no,
https://status-k.ru,sale@status-k.ru,yes,
https://status-k.ru,mail@status-k.ru,yes,
https://astralnw.ru,office@astralnw.ru,yes,
https://astralnw.ru,okk@astralnw.ru,yes,
https://astralnw.ru,info@astralnw.ru,yes,
https://navla.ru,info@navla.ru,yes,
https://navla.ru,zakaz@navla.ru,yes,
https://integral-it.ru,info@integral-it.ru,yes,
https://soft21.ru,info@soft21.ru,yes,
https://2a-soft.ru,,,
https://erp-people.ru,,,
https://centrkkm.ru,centrkkm@centrkkm.ru,yes,
https://centrkkm.ru,golovchenko@centrkkm.ru,yes,
https://centrkkm.ru,medcentrkkm@mail.ru,no,
https://centrkkm.ru,sortavala@centrkkm.ru,yes,
https://centrkkm.ru,cro@centrkkm.ru,yes,
https://www.iteamy.pro,info@iteamy.pro,yes,
https://www.ecos-nn.ru,ecosnn@bk.ru,no,
https://shevrus.com,,,
https://andreevsoft-1c.ru,,,
https://www.softpro24.ru,1c@softpro24.ru,yes,
https://www.softpro24.ru,softpro@softpro24.ru,yes,
https://matrix34.ru,matrix-p@yandex.ru,no,
https://1cmd.md,hotline@1cmd.md,yes,
https://vssoft.ru,sales@vssoft.ru,yes,
https://vssoft.ru,name@mail.com,no,
https://vssoft.ru,myname@mail.com,no,
https://pskovsoft.ru,info@pskovsoft.ru,yes,
https://www.enterego.ru,,,
https://xn--1-7sb5ci.xn--p1ai,,,
https://analitik-c.ru,,,
https://академияучета.рф,,,
https://www.bscode.ru,,,
https://mbuk.ru,mbuk@bk.ru,no,
https://itr48.ru,info@itr48.ru,yes,
https://itr48.ru,it-res48@yandex.ru,no,
https://www.inno-e.ru,,,
https://www.profxp.ru,info@profxp.ru,yes,
https://svb24.ru,,,
https://triora.kz,,,
https://1c.usetech.ru,1c_client@usetech.ru,yes,
https://www.avro-spb.ru,,,
https://www.shafran-1c.ru,076@shafran-1c.ru,yes,
https://ksoft.pro,mail@ksoft.pro,yes,
https://1prolab.ru,info@1prolab.ru,yes,
https://1c-datalogic.ru,info@1c-datalogic.ru,yes,
https://2mount.kz,,,
https://bs74.ru,info@bs74.ru,yes,
https://round-soft.ru,info@round-soft.ru,yes,
https://www.soft-company.ru,fin@soft-company.ru,yes,
https://www.soft-company.ru,cto@soft-company.ru,yes,
https://nips-soft.pro,info@nips-soft.pro,yes,
https://kit.tj,info@kit.tj,yes,
https://www.aventsoft.by,info@aventsoft.by,yes,
https://odintsovo.1cbit.ru,odintsovo@1cbit.ru,yes,
https://www.dvicom.ru,dvicom@rambler.ru,no,
https://www.dvicom.ru,dvicomlv@gmail.com,no,
https://www.iteampro.ru,,,
https://cod-nn.ru,cod@kkipa.ru,no,
https://cod-nn.ru,kkipa@cod-nn.ru,yes,
https://cod-nn.ru,kkipa@kkipa.com,no,
https://woneitconsulting.ru,,,
https://1c-itk.ru,,,
https://101expert.by,101expertrb@gmail.com,no,
https://rapid-brain.ru,info@rapid-brain.ru,yes,
https://udb58.ru,,,
https://www.gamaun.org,info@gamaun.org,yes,
https://1s-kvant.ru,,,
https://t-sputnik.ru,mail@t-sputnik.ru,yes,
https://turing.kz,info@turing.kz,yes,
https://onlineorel.ru,1c@onlineorel.ru,yes,
https://onlineorel.ru,online-servis57@mail.ru,no,
https://www.adey.ru,adey@inbox.ru,no,
https://prg-1c.kz,1c@prg.kz,no,
https://prg-1c.kz,novikova@prg.kz,no,
https://prg-1c.kz,feedback@prg1c.kz,no,
https://kitech-system.ru,,,
https://abvinformatic.ru,,,
https://ncompact.ru,info@ncompact.ru,yes,
https://www.ca-svs.ru,info@ca-svs.ru,yes,
https://www.ca-svs.ru,501610@ca-svs.ru,yes,
https://www.provodnik-it.ru,,,
https://nordcom1c.ru,belgorod@nordcom1c.ru,yes,
https://nordcom1c.ru,langepas@nordcom1c.ru,yes,
https://nordcom1c.ru,pyt-yah@nordcom1c.ru,yes,
https://nordcom1c.ru,surgut@nordcom1c.ru,yes,
https://www.acsyst.com,1c@acsyst.com,yes,
https://soft-support.ru,,,
https://www.kvv.by,,,
https://www.3953.ru,info@sibirteh.ru,no,
https://wdsoft.ru,info@wdsoft.ru,yes,
https://wdsoft.ru,sales@wdsoft.ru,yes,
https://www.intellect-1c.kz,too_intellect@mail.ru,no,
https://alternativa-pro.ru,mail@alternativa-pro.ru,yes,
https://www.compservice.spb.ru,vip@compservice.spb.ru,yes,
https://www.compservice.spb.ru,info@compservice.spb.ru,yes,
https://www.compservice.spb.ru,msk@itspb.online,no,
https://www.compservice.spb.ru,1c@itspb.online,no,
https://www.compservice.spb.ru,server@itspb.online,no,
https://www.compservice.spb.ru,kkt@itspb.online,no,
https://www.mba-llc.ru,info@mba-llc.ru,yes,
https://www.useful-prog.ru,,,
https://www.st.by,info@st.by,yes,
https://www.flagman-it.ru,info@flagman-it.ru,yes,
https://www.flagman-it.ru,abc@flagman-it.ru,yes,
https://5cplucom.com,1c@5cplucom.com,yes,
https://www.stanlab.ru,1c@stanlab.ru,yes,
https://базисс.рф,,,
https://www.it-sys.ru,info@it-sys.ru,yes,
https://it-b.ru,sales@it-b.ru,yes,
https://rebalans.ru,1chelp@rebalans.ru,yes,
https://cus-profi.ru,,,
https://toplinesoft.ru,1c@toplinesoft.ru,yes,
https://www.tl-soft.ru,1c@tl-soft.ru,yes,
https://www.st54.ru,msk@st54.ru,yes,
https://www.st54.ru,nsk@st54.ru,yes,
https://www.st54.ru,info@st54.ru,yes,
https://www.st54.ru,buh@st54.ru,yes,
https://www.st54.ru,barnaul@st54.ru,yes,
https://anspec.ru,op@anspec.ru,yes,
https://anspec.ru,op1@anspec.ru,yes,
https://www.onecmaster.ru,,,
https://region-centr.com,region-centr-1c@yandex.ru,no,
https://basistradechep.ru,,,
https://rudnev82.ru,manager@vr-krim.ru,no,
https://infoteh05.ru,info@infoteh05.ru,yes,
https://delvik.by,info@delvik.by,yes,
https://www.ps.kz,info@ps.kz,yes,
https://www.ps.kz,support@ps.kz,yes,
https://www.ps.kz,director@ps.kz,yes,
https://www.grosconsult.ru,info@grosconsult.ru,yes,
https://www.grosconsult.ru,support@grosconsult.ru,yes,
https://1с-консалт.рф,1cconsult@mail.ru,no,
https://www.spin.kg,,,
https://nash-g.ru,nash-gorod-1c@yandex.ru,no,
https://www.иткорона.рф,,,
https://aviconsult.ru,sales@avi.ru,no,
https://aviconsult.ru,info@avi.ru,no,
https://aviconsult.ru,kachestvo@avi.ru,no,
https://aviconsult.ru,director@avi.ru,no,
https://www.avasystem.by,support@avasystem.by,yes,
https://www.avasystem.by,manager@avasystem.by,yes,
https://www.avasystem.by,director@avasystem.by,yes,
https://www.avasystem.by,buh@avasystem.by,yes,
https://www.vc-kirov.com,elena.manina@inbox.ru,no,
https://www.incoma.ru,,,
https://e-license.ru,,,
https://www.northsoft.ru,info@northsoft.ru,yes,
https://assistant1c.com,info@assistant1c.com,yes,
https://sts25.ru,job@sts25.ru,yes,
https://sts25.ru,office@sts25.ru,yes,
https://www.abc-co.ru,,,
https://www.ip-filina.ru,,,
https://rotor-it.ru,help@rotor-it.com,no,
https://www.atemta.ru,,,
https://www.1key.ru,,,
https://www.trade-info.spb.ru,,,
https://alba-group.pro,info@alba-group.pro,yes,
https://zubra.ru,911@zubra.ru,yes,
https://1cfb.ru,info@1cfb.ru,yes,
https://1cfb.ru,info@finbisnes.ru,no,
https://klinsoft.ru,manager@klinsoft.ru,yes,
https://adv-it.ru,,,
https://vd-34.ru,,,
https://elita-tmn.ru,elita02@yandex.ru,no,
https://elita-tmn.ru,elita01@yandex.ru,no,
https://itskotlas.ru,info@itskotlas.ru,yes,
https://intellprod.ru,info@intellprod.ru,yes,
https://itpartner.lol,retail.nika@mail.ru,no,
https://shift-it.kz,shift_it@mail.ru,no,
https://devgram.ru,info@devgram.ru,yes,
https://www.itvspb.ru,tlv@itvspb.ru,yes,
https://sltsol.ru,info@sltsol.ru,yes,
https://sltsol.ru,nfo@sltsol.ru,yes,
https://www.risotec.ru,,,
https://brigita.org,,,
https://programsales.ru,kvark.org@yandex.ru,no,
https://programsales.ru,info@programsales.ru,yes,
https://pts1c.ru,franch1c@npp-promtek.com,no,
https://pts1c.ru,pe@npp-promtek.com,no,
https://1cfresh-buh.ru,1cinfo@megaplan-team.ru,no,
https://www.irbius.ru,info@irbius.ru,yes,
https://www.newestech.ru,israil2000@mail.ru,no,
https://tns8.ru,tehnocase@inbox.ru,no,
https://tns8.ru,ivan@mail.ru,no,
https://tns8.ru,admin@tns8.ru,yes,
https://bearruss.ru,,,
https://www.vcmatrix.ru,,,
https://dzen.ru,,,
https://iphr.ru,,,
https://информтехсервис.рф,,,
https://abis1c.ru,info@abis1c.ru,yes,
https://falcon-saratov.ru,,,
https://aitiservice.ru,info@aitiservice.ru,yes,
https://www.ivalfa.ru,,,
https://www.abb-group.ru,,,
https://buhsoft.bitrix24.site,,,
https://km-ini.ru,info@km-ini.ru,yes,
https://km-ini.ru,support@km-ini.ru,yes,
https://prokkm.ru,info@kik-soft.ru,no,
https://prokkm.ru,info@prokkm.ru,yes,
https://smartrsol.ru,info@smartrsol.ru,yes,
https://smart-1c.ru,info@smart-1c.ru,yes,
https://aib.com.ru,sale@aib.com.ru,yes,
https://mcgrifon.ru,,,
https://1capexsoft.ru,apex-soft@mail.ru,no,
https://www.istandart.ru,,,
https://connect-centr.ru,dseleznev@yandex.ru,no,
https://nvtech.ru,,,
https://technobiz.kz,info@technobiz.kz,yes,
https://www.itsheff.kz,info@itsheff.kz,yes,
https://www.afcm.ru,,,
https://www.megascope.ru,sales@megascope.ru,yes,
https://soft-penza.ru,softinfo@soft-penza.ru,yes,
https://www.abc-expert.ru,,,
https://www.cd-nsk.ru,,,
https://www.aip1s.ru,,,
https://kseon.pro,info@kseon32.ru,no,
https://kseon.pro,info@kseon.pro,yes,
https://1c.nan.ru,info@nan.ru,yes,
https://it-atr.ru,sales@na-atr.ru,no,
https://it-atr.ru,info@na-atr.ru,no,
https://www.bizaudit.pro,,,
https://brainse.ru,,,
https://buhstar.ru,info@buhstar.ru,yes,
https://ukved.ru,sale@ukved.ru,yes,
https://www.infoexpert.am,info@infoexpert.am,yes,
https://profpart66.ru,info@profpart66.ru,yes,
https://www.dalni.ru,mail@dalni.ru,yes,
https://www.avantege.ru,mail@avantege.ru,yes,
https://www.bureau-amk.ru,info@bureau-amk.ru,yes,
https://www.proekt-it.ru,,,
https://1cindustry.ru,,,
https://udalenka-korolev.ru,vezdevhod@yandex.ru,no,
https://udalenka-korolev.ru,progsup@yandex.ru,no,
https://www.ams39.ru,,,
https://flexit.am,,,
https://www.ascsoft.ru,,,
https://ingraf.su,ks@ingraf.su,yes,
https://inistek.ru,info@inistek.ru,yes,
https://www.softpro-armavir.ru,1c.armavir@mail.ru,no,
https://serviseit.ru,info@serviseit.ru,yes,
https://serviseit.ru,9640555505@mail.ru,no,
https://www.asket.ru,info@asket.ru,yes,
https://консбух.рф,,,
https://savant-erp.ru,,,
https://frandz.1c-umi.ru,astvdz@yandex.ru,no,
https://arc.kg,info@arc.kg,yes,
https://arc.kg,support@arc.kg,yes,
https://poscentre.ru,,,
https://rcs.kz,email@company.kz,no,
https://rcs.kz,cloud@rcs.kz,yes,
https://www.komset21.com,,,
https://www.lukisoft.ru,,,
https://www.steam-soft.com,info@steam-soft.com,yes,
https://rdv-it.kz,info@rdv-it.kz,yes,
https://www.septillion.ru,,,
https://1c.cbu23.ru,,,
https://silacoda.ru,rss@silacoda.ru,yes,
https://kvd-group.ru,daniil.45@ya.ru,no,
https://www.kolabc.ru,,,
https://erp.cont.md,,,
https://www.algoritmplus.kg,,,
https://kvantpro.ru,kvant@kvantpro.ru,yes,
https://www.control28.ru,mail@control28.ru,yes,
https://www.control28.ru,globarh@yandex.ru,no,
https://www.control28.ru,pepesha90@mail.ru,no,
https://www.control28.ru,supergun777@gmail.ru,no,
https://www.control28.ru,supergun777@gmail.com,no,
https://pc-buh.ru,pc-buh@mail.ru,no,
https://pc-buh.ru,mail@email.ru,no,
https://kz.1cforward.com,hline@center-forward.kz,no,
https://kz.1cforward.com,hline@centrab.ru,no,
https://ellic.ru,,,
https://1sintez.ru,1sintez@inbox.ru,no,
https://www.inbit.az,,,
https://www.onetek.ru,info@onetek.ru,yes,
https://www.onetek.ru,vasha@pochta.ru,no,
https://www.helpit-rzn.ru,,,
https://www.ms-tlt.ru,makerplus@yandex.ru,no,
https://автоматизируйся.рф,,,
https://priority-it.ru,info@priority-it.ru,yes,
https://pomarket.by,info@pomarket.by,yes,
https://www.tku-soft.ru,,,
https://it-exp.org,info@it-exp.org,yes,
https://www.maykus.ru,nikolaev@maykus.ru,yes,
https://www.mm7.ru,mail@mm7.ru,yes,
https://тринити-чита.рф,,,
https://www.bsoft.am,businesssoft1c@gmail.com,no,
https://aytias.ru,info@aytias.ru,yes,
https://aytias.ru,gd@1cbo-aytias.ru,no,
https://akveduk-soft.ru,,,
https://sibprofi.ru,info@sibprofi.ru,yes,
https://www.aventa-group.ru,zakaz@aventa-group.ru,yes,
https://anace.ru,info@anace.ru,yes,
https://dimera.pro,info@dimera.it,no,
https://345777.ru,vk@345777.ru,yes,
https://70200.ru,,,
https://www.f1pro.ru,support@f1pro.ru,yes,
https://www.f1pro.ru,info@f1pro.ru,yes,
https://ckvgroup.ru,info@ckvgroup.ru,yes,
https://itgik.ru,info@itgik.ru,yes,
https://promo.itsportal.ru,info@itsportal.ru,yes,
https://promo.itsportal.ru,name@company.ru,no,
https://promo.itsportal.ru,sales@itsportal.ru,yes,
https://softonit.ru,crm@softonit.ru,yes,
https://www.1c-buhsys.ru,,,
https://www.avssoft.ru,info@avssoft.ru,yes,
https://www.boolean.ru,,,
https://ovs-prof.ru,office@ovs-prof.ru,yes,
https://2bpartners.ru,,,
https://siriusstar63.ru,mail@siriusstar63.ru,yes,
https://fullstack-one.ru,dir@fullstack-one.ru,yes,
https://brilliantsoft-it.ru,info@brilliantsoft-it.ru,yes,
https://эска.бел,,,
https://kais.company,,,
https://www.soft-servis.com,soft-servis@list.ru,no,
https://gterm.ru,term@gterm.ru,yes,
https://xn----7sbhv6aamgddh.xn--p1ai,tias1999g@gmail.com,no,
https://nvg-soft.ru,1c_navigator@mail.ru,no,
https://www.ycloud.kz,info@ycloud.kz,yes,
https://www.jarovav.ru,,,
https://it.doronichi.ru,,,
https://oblako-pro.ru,office@rabotaet-vse.ru,no,
https://oblako-pro.ru,email@mail.ru,no,
https://oblako-pro.ru,rabotaet-vse@mail.ru,no,
https://c-r.kz,,,
https://bishop39.ru,,,
https://avidata.ru,klient@avidata.ru,yes,
https://avidata.ru,klient@avida.ru,no,
https://profsolutions18.ru,profsolut@yandex.ru,no,
https://ab-prosto.ru,,,
https://voblachke.ru,1c@voblachke.ru,yes,
https://comphelpik.ru,,,
https://itpsk.ru,manager@itpsk.ru,yes,
https://keysoft.by,info@keysoft.by,yes,
https://kicrp-odintsovo.ru,info@kicrp-odintsovo.ru,yes,
https://kicrp-odintsovo.ru,oip001@af2006.ru,no,
https://www.proftec.ru,info@proftec.ru,yes,
https://серверплюс.рф,,,
https://sckompass.ru,azarova@mail.ru,no,
https://sckompass.ru,buh@mozhaysk.ru,no,
https://irbit-ac.ru,irbit1c@gmail.com,no,
https://www.softclub.kg,,,
https://labrador-it.ru,info@labrador-it.ru,yes,
https://www.krugonline.ru,support@krugonline.ru,yes,
https://www.krugonline.ru,krug1c@mail.ru,no,
https://www.azovconsultant.ru,azovconsultant@yandex.ru,no,
https://www.alias.ru,alias@alias.ru,yes,
https://krona57.ru,1c@diarti.ru,no,
https://reglament.kz,,,
https://www.at-programmist.ru,75203@bk.ru,no,
https://agneko.ru,sales@agneko.com,no,
https://agneko.ru,sales@agneko.ru,yes,
https://itproject.ucoz.ru,mail@1c4you.ru,no,
https://itforyou.ru,info@itforyou.ru,yes,
https://ak-dar.ru,ak@ak-dar.ru,yes,
https://bizsoft71.ru,,,
https://www.bucom.ru,,,
https://www.vedi.su,vedi@vediev.ru,no,
https://www.geolan-ksl.ru,info@geolan-ksl.ru,yes,
https://www.myerudit.ru,erudit.info@mail.ru,no,
https://frangula.ru,p-jula@rambler.ru,no,
https://www.bitlink.kz,info@bitlink.kz,yes,
https://kmwcity.ru,info@kmwcity.ru,yes,
https://mamontov.consulting,,,
https://odin23.ru,main@odin23.ru,yes,
https://odin23.ru,victorya@odin23.ru,yes,
https://www.softkomi.ru,,,
https://xn--96-nmcd.xn--p1ai,service@terminal-1c.ru,no,
https://infopulse.kz,,,
https://sp1c.ru,andrey-stavropol@yandex.ru,no,
https://www.elcom.kz,1c_est@mail.ru,no,
https://www.intek-1c.ru,support@itzb.ru,no,
https://www.frandkn.narod.ru,,,
https://1s-cap.ru,centrap@inbox.ru,no,
https://rexbit.ru,support@rexbit.ru,yes,
https://www.buhplace.ru,info@buhplace.ru,yes,
https://ereshilin.ru,,,
https://www.azone-it.ru,info@azone-it.ru,yes,
https://www.azone-it.ru,marketing@azone-it.ru,yes,
https://aspect1c.ru,,,
https://dissar.ru,dissar74@mail.ru,no,
https://bits.spb.ru,info@bits.spb.ru,yes,
https://quantit.ru,,,
https://fran.nvsit.ru,,,
https://www.franch.su,441815@bk.ru,no,
https://www.tls-cons.ru,,,
https://www.tralcomplex.ru,,,
https://bratsk.1cbit.ru,,,
https://ssc.kg,1cmyprog@gmail.com,no,
https://garantum.ru,,,
https://locus-lab.ru,info@locus-lab.ru,yes,
https://itl48.ru,info@itl48.ru,yes,
https://www.active-soft.ru,1c@active-soft.ru,yes,
https://altcorp.ru,sales@altcorp.ru,yes,
https://dktek.ru,,,
https://ilcom.kg,1c.kgs@mail.ru,no,
https://intellekt-msc.ru,info@intellekt-msc.ru,yes,
https://kit-consulting.kz,kit-consulting@inbox.ru,no,
https://ocktava.ru,oktava.syzran@mail.ru,no,
https://scancity.am,movsisyan_a@yahoo.com,no,
https://scancity.am,info@scancity.am,yes,
https://www.soft-finans.ru,,,
https://www.incloudme.ru,incloudme@vk.com,no,
https://1citsecurity.ru,1c@1citsecurity.ru,yes,
https://1citsecurity.ru,itsecurity@bitrix24.ru,no,
https://comkap.narod.ru,,,
https://www.alg-s.kz,,,
https://astraldv.ru,astral@astraldv.ru,yes,
https://it-nec.ru,sales@it-nec.ru,yes,
https://it-nec.ru,service@it-nec.ru,yes,
https://it-nec.ru,sales.nhk@it-nec.ru,yes,
https://intelscom.ru,info@intelscom.ru,yes,
https://intelscom.ru,sale@intelscom.ru,yes,
https://www.ipermilov.ru,info@ipermilov.ru,yes,
https://kartasofta.ru,support@kartasofta.ru,yes,
https://kartasofta.ru,sale@kartasofta.ru,yes,
https://kartasofta.ru,office@kartasofta.ru,yes,
https://www.vccit.ru,vccit@vccit.ru,yes,
https://benefit-ii.ru,,,
https://www.kbsoft.ru,,,
https://megamir.webnode.ru,megamir.tmn@mail.ru,no,
https://www.avi-soft.ru,,,
https://beregnoi.ru,,,
https://filippok1c.ru,filippok_2000@mail.ru,no,
https://csit40.ru,,,
https://xn----7sbbaakrvicxlgjaljht4cd5g3a5evfn.xn--p1ai,,,
https://in-form.ru,,,
https://mossoftplus.ru,,,
https://texnek.ru,,,
https://alt66.ru,,,
https://fsoft.pro,,,
https://элвес.com,elves1cto@mail.ru,no,
https://1sarus.ru,,,
https://anapa.1cbit.ru,,,
https://venkon.uz,info@venkon.uz,yes,
https://www.globals.ru,smk@globals.ru,yes,
https://www.globals.ru,mail@globals.ru,yes,
https://www.globals.ru,2312090300@mail.ru,no,
https://www.globals.ru,lk@globals.ru,yes,
https://www.globals.ru,crimea@globals.ru,yes,
https://1c.inter-soft.ru,,,
https://1c.kz,1c@1c.kz,yes,
https://1c.kz,hotline@1c.kz,yes,
https://1c.kz,lic@1c.kz,yes,
https://1c.kz,dist@1c.kz,yes,
https://1c.kz,zakaz@1c.kz,yes,
https://1c.kz,bo@1c.kz,yes,
https://1c.kz,info@1cfresh.kz,no,
https://1c.kz,training@1c.kz,yes,
https://1c.kz,corp@1c.kz,yes,
https://max.ru,,,
https://1c.link,support@1c.link,yes,
https://1c.link,info@1c.link,yes,
https://1cbo.ru,bo@1c.ru,no,
https://1c-prosto.ru,prosto@1c.ru,no,
https://1c.market,,,
https://www.aic.ru,sales@aic.ru,yes,
https://www.aic.ru,hello@aic.ru,yes,
https://www.aic.ru,pr@aic.ru,yes,
https://www.aic.ru,hr@aic.ru,yes,
